word,gender,race
lecherous,0.103413987,-0.112603967
cashspiel,0.236990388,0.215755438
rbs,-0.097568882,0.025867137
shutterbugs,0.215445807,-0.040946897
unfamilar,-0.342301459,0.080540858
gamesmanship,-0.454132901,-0.342290467
rbl,-0.064181524,0.340388007
textphone,0.2442824,0.251616696
rbi,-0.026580227,0.276895944
hahaha,-0.28719611,-0.125399872
whippersnappers,-0.157860616,0.062316285
westerly,0.241299304,0.192239859
barite,-0.034359806,-0.051823417
nero,0.035797149,0.547912992
fugal,0.262843885,0.250440917
lascivious,0.173019556,-0.111964171
norandrosterone,-0.044408428,0.172839506
goalwards,-0.383144246,-0.095329495
passbook,0.051044084,0.115814227
honkers,-0.081685575,0.443268665
greater,-0.142625608,-0.014075496
ransom,-0.232414911,-0.026871401
tattoo,0.111700365,-0.332693538
ostentatious,-0.079092382,-0.117082534
denial,0.062645012,0.239271017
pangs,0.238979118,-0.042226488
tomboyish,0.691415313,-0.399232246
newsroom,0.216440172,0.080540858
carbohydrates,0.05800464,-0.092770313
roundedness,0.096453431,-0.018554063
painstaking,0.055353,-0.088931542
roadmaster,-0.100486224,0.194591417
pickin,-0.181523501,0.16872428
bayfront,0.059993371,0.006466784
antidiabetic,-0.033711507,0.244562022
twoday,0.162744448,-0.134357006
poleman,-0.235656402,0.433862434
unimaginable,-0.026256078,-0.366602687
gastroenterology,0.014252569,0.090534979
innings,-0.105672609,0.152851264
deltathree,-0.001620746,0.087595532
unsympathetic,0.088829964,-0.119641715
wipeout,-0.107293355,0.32569077
mineralogist,-0.081685575,0.098765432
sunshades,0.076566125,-0.160588612
assinine,-0.283306321,-0.182981446
identity,-0.002269044,-0.257197697
diabetes,-0.031442464,-0.273192578
audit,0.200861783,-0.125399872
ofa,-0.109886548,-0.43378119
off,-0.329659643,0.001763668
shotgun,-0.259643436,0.308641975
phat,-0.095948136,-0.113243762
neorealism,-0.047649919,-0.070377479
uplevel,0.003977461,0.357436802
neorealist,0.03712297,-0.136916187
oft,-0.313452188,-0.088291747
administered,0.036128605,0.249853028
diphtheria,0.119655287,-0.09596929
audio,-0.235332253,0.130511464
windowless,0.103745442,0.581422693
somatosensory,0.275107723,0.229276896
clicker,-0.10923825,-0.060140755
newest,0.075903215,-0.099168266
eniluracil,0.190586676,0.129335685
trophic,-0.003889789,0.206937096
dittoheads,-0.22528363,0.162257496
wellbutrin,0.071925754,0.231040564
shoeprint,0.033476964,0.057613169
monetarist,-0.054132901,0.300999412
nonpolluting,0.07490885,0.259847149
web,0.134902221,-0.08381318
mohican,-0.061264182,-0.018554063
wef,0.00132582,0.255731922
wee,-0.046029173,0.038212816
intercontinental,-0.129335494,0.298647854
watchtowers,-0.093354943,0.328630218
hayloft,-0.067747164,0.188124633
wei,0.16871064,0.009406232
weh,-0.015235008,-0.211132438
wen,-0.015559157,0.251028807
undulating,0.076566125,-0.019833653
wes,-0.011345219,0.082304527
graziers,0.137553861,0.049970606
neoliberal,0.156778257,-0.058221369
herdsman,-0.029821718,-0.011516315
crack,-0.200648298,0.004703116
wey,-0.052512156,-0.459373001
lurkers,-0.081361426,0.041152263
peepshow,0.371892609,-0.292386436
superlight,-0.042463533,0.601998824
tics,0.039443155,0.06760729
antidiscrimination,0.313556513,0.104056437
dognapping,0.293006298,-0.37428023
crud,-0.2726094,0.201058201
kyo,0.177659927,-0.134357006
crux,-0.097568882,0.131687243
yow,0.253894597,0.264550265
plusher,-0.006158833,0.272192828
zimbabwe,-0.125769854,-0.316058861
horsebox,0.178322837,0.433274544
venter,-0.082982172,-0.438899552
gambling,-0.246677472,-0.067818298
atrophy,-0.042463533,0.379776602
spookily,0.15180643,0.023515579
racin,-0.095299838,0.047031158
tick,-0.318314425,-0.033269354
pier,0.037454425,0.104056437
derating,-0.020097245,0.198706643
delegitimise,-0.062236629,-0.079974408
emma,0.461716937,0.009994121
garlicky,0.050381173,0.391534392
americanus,0.009280742,0.286890065
vistors,-0.439546191,0.065255732
pulpwood,-0.048946515,0.092886537
become,-0.016531605,-0.16890595
ringpost,-0.296596434,0.212228101
sourdough,-0.010372771,0.454438566
lumpia,0.247265496,0.0670194
corncrake,-0.016855754,0.192239859
knifepoint,0.161087173,0.282186949
actuarial,0.136559496,0.119929453
underwent,-0.082333874,-0.003198976
gradebook,0.137885317,-0.090850928
nutso,-0.055429498,-0.200895713
gymnastics,0.607888631,0.028218695
imatinib,0.062645012,0.332745444
flush,-0.099513776,0.028806584
thelast,-0.110534846,0.241622575
humming,-0.021393841,0.249853028
recognition,0.120649652,-0.002559181
dreamworld,-0.09076175,-0.087651951
niyo,0.287703016,-0.182341651
timelapse,-0.042463533,0.04526749
sconces,0.196221412,0.182245738
mementos,-0.055105348,-0.227767115
violoncello,0.118992377,0.282774838
passion,-0.079740681,-0.418426104
saucepan,-0.013938412,-0.026231606
nonsmokers,0.272124627,-0.033269354
pirfenidone,0.031819688,0.275720165
uhhhh,-0.047649919,0.273956496
optimisim,-0.310858995,0.065255732
manta,0.380510441,0.19106408
pomeranian,0.48922771,-0.160588612
manto,0.03844879,-0.200255918
satisified,-0.434359806,0.814814815
gadgetgurus,-0.154943274,-0.180422265
matchwinner,-0.598703404,0.007642563
pressure,-0.206482982,0.024103469
safehaven,-0.135818476,-0.072296865
imaginary,-0.155591572,-0.139475368
homemaker,0.856811402,-0.101727447
sealife,0.09380179,-0.188099808
gypped,0.214451442,-0.07293666
resthouse,-0.157212318,0.027630805
lifestyle,0.195227047,-0.388355726
hadith,0.027179317,0.007054674
drybulk,0.121312562,0.10111699
debentures,0.00132582,-0.09724888
microscale,0.109711634,0.08994709
grayer,-0.228849271,-0.102367242
headstand,-0.010372771,0.17989418
uncemented,0.165064634,0.178718401
anaplastic,-0.015559157,-0.080614203
sealift,0.117335101,0.318048207
unbootable,-0.030145867,0.105820106
proles,-0.094975689,0.031746032
seatless,-0.077795786,0.362139918
mucilage,0.234670202,0.120517343
documentary,-0.085899514,-0.284708893
swimming,0.22472655,-0.101087652
stator,-0.016855754,-0.073576456
miscegenation,0.203513424,-0.252079335
bacteriological,0.148160424,0.529100529
microcap,-0.128038898,-0.090211132
woodshop,-0.063857374,0.216931217
stratification,0.230029831,0.146972369
gastronomy,0.217765993,0.228101117
donde,0.026847862,0.286890065
microcar,0.118992377,0.330981775
authoress,0.576731853,-0.245681382
bankex,0.11335764,0.256319812
lustration,0.043752072,0.451499118
brownies,0.440503812,0.051734274
splintered,-0.082009724,0.046443269
watchman,-0.307293355,0.08994709
providential,-0.161426256,-0.280230326
reregulation,-0.02917342,0.234567901
heresy,-0.334197731,0.294532628
riflemen,-0.237925446,0.288065844
yrs,-0.023338736,0.282774838
undernoted,0.153132251,0.031158142
rhythmic,0.024196221,-0.432501599
unresectable,0.089824329,0.084656085
dreamweaver,0.159429897,0.671369782
unheated,0.222406364,0.395649618
moonstruck,0.253563142,0.069958848
vichyssoise,0.337089824,0.241622575
unstick,-0.191572123,0.047619048
bagger,0.017898575,0.229864785
scenography,0.261849519,-0.020473448
microentrepreneurs,0.178322837,-0.634676903
runanga,0.129598939,-0.103646833
tossed,-0.118962723,0.242798354
placer,0.134239311,0.007642563
congresswoman,0.628770302,-0.423544466
picaridin,0.277427909,-0.208573257
liposculpture,0.428902884,0.172251617
tosser,-0.530307942,0.19047619
neurocognitive,0.018561485,0.390358613
boneyard,-0.074878444,0.273368607
adderall,0.395094465,0.239271017
problem,-0.266126418,-0.001279591
garba,0.237984753,-0.382597569
adsorbed,0.023864766,0.330981775
dabbawalas,-0.148136143,0.095238095
casuistry,0.065959562,-0.218809981
upcourt,-0.081361426,-0.051823417
seediest,0.195889957,-0.495201536
rome,-0.099513776,0.51675485
perogies,0.010275108,0.086419753
hearers,-0.256726094,-0.242482406
mataqali,-0.042463533,-0.073576456
disengagement,0.032814054,0.099941211
particuarly,-0.125445705,0.319811875
recomend,-0.183792545,0.225749559
compared,-0.06904376,0.143445032
nonetheless,-0.201296596,0.0335097
salesman,-0.384764992,0.435038213
fxgai,-0.113776337,0.417989418
stibnite,0.131919125,-0.224568138
decisional,0.166721909,0.339800118
cornerman,-0.491410049,-0.267434421
details,0.110705999,0.109347443
unaesthetic,0.135233676,0.009406232
behold,-0.102755267,0.048794827
acidification,-0.028200972,0.120517343
illusion,0.012595293,-0.103007038
ponytail,0.278753729,-0.079974408
intown,0.280411004,-0.131158029
conifers,0.139874047,0.099941211
outsole,-0.026580227,0.104644327
outsold,0.065628107,0.203997648
crapware,-0.111831442,0.304526749
outlets,0.05667882,-0.340371081
crosscut,0.15048061,-0.143953935
treelike,0.135233676,0.196355085
tinier,0.237321843,-0.15547025
catenary,-0.093354943,0.32569077
oximeter,0.102088167,0.158730159
repeal,-0.14197731,-0.2296865
enlightment,0.306595956,-0.248240563
exposure,0.13026185,0.099941211
driveshaft,-0.03273906,0.054085832
spic,0.141531323,0.253380364
sickies,0.010938018,0.028806584
benchtop,0.117666556,0.226337449
caricaturist,-0.290437601,0.121693122
dave,-0.302431118,0.245737801
muder,0.026516407,0.038800705
torrid,-0.171474878,-0.199616123
debtload,0.075903215,0.16872428
compete,-0.118638574,0.26984127
syllabi,0.057673185,-0.002559181
tagless,0.433543255,0.108171664
misheard,-0.229497569,-0.022392834
demodulator,-0.048298217,0.079952969
cruciferous,0.017235665,0.228689006
clamoring,-0.08719611,0.012933568
sunsplashed,0.086509778,0.037037037
aluminized,0.107722904,0.069370958
rhetorician,-0.206482982,-0.216890595
magnetic,-0.017828201,-0.055662188
yikes,0.140868412,-0.136916187
nursery,0.305933046,-0.064619322
entropy,0.034139874,-0.084452975
tenuous,-0.096596434,-0.19193858
boldy,-0.293030794,0.305702528
onus,-0.464505673,-0.172744722
stinky,-0.028200972,0.129335685
manhandled,-0.292382496,0.153439153
porny,0.178322837,-0.296865003
treehuggers,-0.226256078,0.279247501
pegloticase,0.099436526,-0.080614203
spim,0.077229035,0.138741917
worth,-0.277795786,-0.000639795
quartzite,0.025853497,-0.103646833
socalled,0.138879682,0.407407407
copasetic,0.100762347,0.082304527
misreporting,-0.026580227,-0.20409469
diminuitive,-0.355267423,0.082304527
aurora,0.005303281,0.582598471
hightops,-0.159805511,-0.149072297
extremophiles,0.078554856,0.134038801
summarized,0.011269473,0.47207525
househusband,0.279416639,0.115814227
micromanage,-0.094003241,0.041740153
cml,0.129598939,0.200470312
dramaturg,0.223069274,0.166960611
daydream,0.072920119,0.085831864
quinella,0.058999006,-0.005118362
cmd,-0.105024311,0.245737801
debunked,-0.100810373,0.018224574
samurai,-0.087520259,0.051146384
euphorbia,0.287040106,-0.131797825
deadline,-0.267747164,0.164609053
monologue,0.028173682,-0.26487524
cmt,0.204507789,0.188712522
cms,0.273118992,0.46090535
cmr,0.128273119,0.272192828
tawaf,-0.031118314,-0.120921305
jamaica,0.199535963,-0.061420345
gasbag,-0.260291734,0.005291005
sodomites,-0.17828201,-0.088291747
heliport,-0.041491086,0.206937096
sabbath,-0.074554295,0.129923574
depraved,-0.110534846,-0.534229047
nerdiest,0.037454425,-0.111324376
panda,0.206827975,-0.156110045
stardom,-0.050243112,-0.237364044
filtration,0.095459065,0.072898295
giardia,-0.079416532,0.255144033
declassified,-0.075202593,0.260435038
rockier,0.006629102,0.049970606
vapourware,-0.17828201,0.497942387
bipolar,0.080543586,0.059964727
petro,-0.068071313,0.031746032
retrocessional,0.084852502,0.274544386
baptistery,0.064965197,0.019400353
unfelt,0.177659927,-0.002559181
croutons,0.097447796,0.252792475
candymaker,0.097116341,-0.236724248
menage,0.420285051,-0.053103007
multifamily,0.213125621,-0.303902751
furbearers,-0.076175041,0.316284539
spunky,0.571428571,-0.254638516
residual,-0.06547812,0.248089359
dustpan,-0.198379254,-0.021113244
remarried,0.220086178,-0.05950096
undershot,-0.148460292,0.226337449
personified,-0.21102107,-0.002559181
sorceress,0.565793835,-0.199616123
undertrials,0.061982101,0.437389771
smartwater,0.504474644,-0.006397953
obtained,-0.023662885,0.088183422
qua,-0.056726094,0.248089359
microsurgical,0.13026185,0.205173427
unobjectionable,0.034139874,0.142857143
tankard,-0.197406807,0.279247501
stopcock,0.05667882,-0.014075496
pipetting,0.174345376,0.506760729
lonesome,-0.051215559,-0.095329495
coney,0.060324826,-0.063979527
postponed,0.011269473,-0.044785669
dunderheads,-0.463533225,0.088183422
shadowboxing,-0.293354943,-0.100447857
smoochy,0.328471992,0.050558495
shrimpers,-0.051539708,0.001175779
kwiry,-0.018476499,-0.085732566
adenoids,-0.016855754,0.236919459
contrarily,0.046072257,-0.033909149
cloistered,0.182631753,0.122868901
plenum,0.053695724,0.228101117
paybox,0.011600928,0.105820106
bro,-0.523824959,-0.12028151
lavatory,0.010606563,0.233980012
koha,0.102751077,-0.129238644
archaeological,0.01823003,0.018224574
socioeconomic,0.393768644,-0.211772233
bre,0.154126616,0.296884186
wiseacre,-0.059967585,-0.143953935
bra,0.784222738,-0.307741523
sarah,0.417633411,-0.124120282
plot,-0.068719611,-0.368522073
suasion,0.036791515,-0.147152911
sweater,0.100762347,-0.266794626
coins,-0.111507293,-0.220089571
ploy,-0.191896272,-0.255918106
unrehearsed,0.172025191,-0.307101727
cutdown,-0.299189627,0.19106408
popsters,0.165064634,0.197530864
hewas,-0.517666126,0.139329806
goalsneak,-0.223014587,-0.443378119
megayacht,0.079217766,0.041740153
bundled,-0.061264182,0.557319224
pethidine,0.098442161,-0.03646833
reevaluate,0.025190587,-0.131797825
becouse,0.006297647,0.125220459
quadrennium,0.145840239,-0.028150992
chlorpromazine,0.144182963,0.441504997
plenitude,0.085846868,0.029982363
supergroup,-0.02560778,-0.003198976
adamant,-0.175040519,-0.412667946
err,-0.101134522,0.017048795
divorcee,0.666887637,-0.095329495
ery,0.142857143,-0.047984645
cuddly,-0.155591572,0.113462669
shane,-0.242787682,0.095238095
ere,-0.077147488,0.221634333
erf,0.068611203,-0.353166987
cuddle,0.100762347,0.060552616
tna,-0.009400324,0.125808348
era,-0.456077796,0.007642563
elbow,-0.41102107,-0.067178503
erm,-0.168557536,0.166372722
ern,-0.026256078,-0.239923225
tnn,-0.016531605,0.209876543
gloria,0.089824329,-0.054382598
rototiller,-0.183792545,0.052910053
overspread,0.152137885,0.03409759
superlattice,0.099436526,0.216931217
pollute,-0.162722853,0.072310406
deadweight,-0.212965964,0.02292769
relativistic,-0.088168558,0.360376249
flung,-0.197730956,0.303938859
repot,0.233675837,0.028806584
heartless,-0.037601297,-0.454894434
hyperdrive,0.01955585,0.131099353
wholesaling,0.01823003,0.344503233
litterbox,0.278422274,-0.352527191
eyebar,-0.024311183,-0.220729367
caterwauling,0.204507789,0.018224574
subspecialists,-0.066450567,-0.152911068
endometrial,0.600596619,0.016460905
recovery,-0.203241491,-0.250159949
provide,-0.009400324,0.183421517
nuts,-0.249594814,-0.040307102
frites,-0.08363047,0.581422693
shakin,0.20848525,-0.222648752
nontenured,0.077891946,0.192827748
moron,-0.516693679,-0.007677543
mocktails,0.272124627,0.102292769
bebop,-0.231442464,-0.301983365
evolutionists,-0.090437601,0.137566138
kopi,0.09579052,0.02292769
barer,0.251242957,0.018812463
firebox,-0.107293355,0.096413874
layback,0.113026185,0.211640212
ladder,-0.155267423,0.030570253
ultrahigh,-0.231118314,0.146972369
magistracy,0.097779251,0.330393886
midbrain,0.013921114,0.046443269
arco,0.070931389,0.30335097
arch,-0.210696921,0.11287478
buiness,0.108717269,0.298059965
alstria,0.184620484,0.233980012
complacent,-0.33095624,0.035273369
nullhe,0.127610209,0.585537919
elusive,-0.187034036,-0.06078055
padre,-0.226256078,-0.053103007
biocrude,-0.170178282,0.06760729
appreciate,-0.149756888,-0.139475368
backwoods,-0.036628849,-0.071017274
perihelion,0.211468346,0.094650206
plasterboard,-0.093679092,0.230452675
greasier,-0.178606159,0.22516167
gumption,-0.073905997,-0.335892514
breadmaker,0.177328472,0.357436802
undetected,-0.02528363,-0.114523353
pithead,-0.118962723,0.057025279
techni,0.098442161,0.330393886
propinquity,0.304938681,0.117577895
innovative,-0.004213938,-0.180422265
derided,-0.161426256,0.054085832
isothermal,0.007954922,0.390358613
neurexin,0.007623467,0.185185185
midden,0.041100431,0.042328042
subfloor,-0.043435981,0.097589653
understated,-0.061588331,-0.285348688
ilegal,-0.138735818,0.327454439
valor,-0.247974068,-0.149072297
toteplacepot,0.066622473,0.327454439
coffee,0.062976467,0.054673721
typescript,-0.062560778,0.11228689
soundbites,-0.347487844,0.163433275
webshop,0.20649652,0.549088771
safe,-0.139384117,0.318636096
biodefence,-0.029821718,0.017048795
jackboot,-0.095623987,0.068783069
expressionist,0.139542592,0.205761317
roommate,-0.128038898,0.129923574
cryosurgery,0.11136891,-0.074216251
penetration,-0.173095624,0.172839506
serendipitous,0.183957574,-0.158029431
expressionism,0.013921114,0.24750147
firies,-0.068719611,-0.110684581
reacher,0.05667882,0.189888301
lifelong,-0.078444084,-0.259756878
lobola,0.347364932,-0.580294306
praziquantel,0.191912496,0.097589653
anion,0.124958568,0.693121693
dingo,0.121975472,0.059376837
changelog,-0.023987034,0.374485597
echocardiography,-0.009400324,0.246325691
boppy,0.374544249,-0.011516315
dingy,-0.082658023,0.066431511
crewneck,0.333112363,0.098177543
macrocell,-0.05834684,0.223398001
flyers,0.058667551,0.149911817
cashmere,0.305933046,0.058788948
exurbs,-0.008752026,-0.001279591
thruout,-0.085251216,-0.102367242
freeness,0,-0.263595649
petrels,-0.065802269,0.159905938
runningmate,-0.054132901,-0.103646833
pgs,-0.045056726,0.526748971
serach,-0.148136143,0.081128748
cliquey,0.159098442,-0.13243762
cartography,-0.043111831,0.040564374
peacebuilding,0.386476632,-0.548304543
bortezomib,0.169042095,0.340975897
masseuse,0.040437521,0.195179306
sled,-0.009724473,0.298059965
leadup,-0.3273906,0.352145797
undereducated,0.022538946,-0.915547025
hackberry,0.123301293,-0.06078055
flipflops,0.006629102,0.320987654
slew,-0.053160454,0.124632569
extrajudicial,-0.06904376,-0.272552783
chauvinistic,0.363274776,-0.148432502
worldover,0.079549221,0.21340388
straightahead,-0.056077796,0.140505585
moiety,0.07424594,0.207524985
trafic,-0.095948136,0.346266902
amaranth,0.280742459,-0.072296865
blinatumomab,0.065959562,0.063492063
swappers,0.353662579,0.031158142
horrorcore,0.538945973,-0.412028151
superphosphate,-0.123824959,0.13462669
sampan,-0.041491086,0.476190476
bareboat,0.114352005,0.479717813
meatier,0.077560491,0.077013521
barrier,0.056347365,0.309817754
